long,lat,year,month,temp
-136,50,1932,4,6.9
-136,50,1932,5,7.92
-136,50,1932,6,9.5
-136,52,1932,3,6.12
-136,52,1932,4,6.97
-136,52,1932,5,7.84
-136,52,1932,6,9.33
-136,54,1932,3,5.97
-136,54,1932,4,7.2
-136,54,1932,5,7.92
-136,54,1932,6,9.33
-136,56,1932,3,5.79
-136,56,1932,4,7.36
-136,56,1932,5,7.97
-136,56,1932,6,9.36
-136,58,1932,3,5.73
-136,58,1932,4,7.54
-136,58,1932,5,8.09
-136,58,1932,6,9.5
-134,48,1932,3,7.33
-134,48,1932,4,7.56
-134,48,1932,5,8.73
-134,48,1932,6,10.48
-134,50,1932,3,6.79
-134,50,1932,4,7.35
-134,50,1932,5,8.43
-134,50,1932,6,10.08
-134,52,1932,3,6.56
-134,52,1932,4,7.49
-134,52,1932,5,8.42
-134,52,1932,6,9.95
-134,54,1932,3,6.38
-134,54,1932,4,7.68
-134,54,1932,5,8.44
-134,54,1932,6,9.87
-134,56,1932,3,6.08
-134,56,1932,4,7.72
-134,56,1932,5,8.34
-134,56,1932,6,9.7
-134,58,1932,3,5.95
-134,58,1932,4,7.8
-134,58,1932,5,8.31
-134,58,1932,6,9.66
-132,48,1932,3,7.58
-132,48,1932,4,7.95
-132,48,1932,5,9.2
-132,48,1932,6,10.99
-132,50,1932,3,7.12
-132,50,1932,4,7.79
-132,50,1932,5,8.97
-132,50,1932,6,10.68
-132,52,1932,3,6.88
-132,52,1932,4,7.9
-132,52,1932,5,8.97
-132,52,1932,6,10.59
-132,54,1932,3,6.6
-132,54,1932,4,7.97
-132,54,1932,5,8.9
-132,54,1932,6,10.45
-132,56,1932,3,6.34
-132,56,1932,4,7.98
-132,56,1932,5,8.71
-132,56,1932,6,10.17
-130,48,1932,3,7.83
-130,48,1932,4,8.36
-130,48,1932,5,9.73
-130,48,1932,6,11.53
-130,50,1932,3,7.44
-130,50,1932,4,8.23
-130,50,1932,5,9.55
-130,50,1932,6,11.26
-130,52,1932,3,7.17
-130,52,1932,4,8.26
-130,52,1932,5,9.5
-130,52,1932,6,11.17
-130,54,1932,3,6.87
-130,54,1932,4,8.24
-130,54,1932,5,9.33
-130,54,1932,6,10.99
-128,48,1932,3,8.14
-128,48,1932,4,8.89
-128,48,1932,5,10.41
-128,48,1932,6,12.17
-128,50,1932,3,7.78
-128,50,1932,4,8.71
-128,50,1932,5,10.2
-128,50,1932,6,11.87
-128,52,1932,3,7.51
-128,52,1932,4,8.63
-128,52,1932,5,10
-128,52,1932,6,11.68
-126,48,1932,3,8.38
-126,48,1932,4,9.36
-126,48,1932,5,11.06
-126,48,1932,6,12.77
-126,50,1932,3,8.06
-126,50,1932,4,9.21
-126,50,1932,5,10.92
-126,50,1932,6,12.58
-136,48,1933,3,6.7
-136,48,1933,4,7.16
-136,48,1933,5,7.15
-136,48,1933,6,9.34
-136,50,1933,3,6.25
-136,50,1933,4,6.61
-136,50,1933,5,7.04
-136,50,1933,6,9.12
-136,52,1933,3,6.1
-136,52,1933,4,6.36
-136,52,1933,5,7.29
-136,52,1933,6,9.19
-136,54,1933,3,6.09
-136,54,1933,4,6.24
-136,54,1933,5,7.68
-136,54,1933,6,9.35
-136,56,1933,3,6.01
-136,56,1933,4,6.09
-136,56,1933,5,7.99
-136,56,1933,6,9.45
-136,58,1933,3,6
-136,58,1933,4,6.06
-136,58,1933,5,8.23
-136,58,1933,6,9.56
-134,48,1933,3,7.01
-134,48,1933,4,7.4
-134,48,1933,5,7.53
-134,48,1933,6,9.9
-134,50,1933,3,6.64
-134,50,1933,4,6.95
-134,50,1933,5,7.5
-134,50,1933,6,9.72
-134,52,1933,3,6.57
-134,52,1933,4,6.79
-134,52,1933,5,7.8
-134,52,1933,6,9.77
-134,54,1933,3,6.48
-134,54,1933,4,6.61
-134,54,1933,5,8.07
-134,54,1933,6,9.75
-134,56,1933,3,6.28
-134,56,1933,4,6.37
-134,56,1933,5,8.2
-134,56,1933,6,9.62
-134,58,1933,3,6.16
-134,58,1933,4,6.21
-134,58,1933,5,8.27
-134,58,1933,6,9.52
-132,48,1933,3,7.3
-132,48,1933,4,7.65
-132,48,1933,5,7.95
-132,48,1933,6,10.51
-132,50,1933,3,6.97
-132,50,1933,4,7.28
-132,50,1933,5,7.97
-132,50,1933,6,10.34
-132,52,1933,3,6.84
-132,52,1933,4,7.09
-132,52,1933,5,8.21
-132,52,1933,6,10.33
-132,54,1933,3,6.68
-132,54,1933,4,6.88
-132,54,1933,5,8.39
-132,54,1933,6,10.23
-132,56,1933,3,6.47
-132,56,1933,4,6.6
-132,56,1933,5,8.37
-132,56,1933,6,9.91
-130,48,1933,3,7.59
-130,48,1933,4,7.95
-130,48,1933,5,8.46
-130,48,1933,6,11.19
-130,50,1933,3,7.3
-130,50,1933,4,7.65
-130,50,1933,5,8.5
-130,50,1933,6,10.99
-130,52,1933,3,7.09
-130,52,1933,4,7.42
-130,52,1933,5,8.63
-130,52,1933,6,10.89
-130,54,1933,3,6.89
-130,54,1933,4,7.17
-130,54,1933,5,8.65
-130,54,1933,6,10.68
-128,48,1933,3,7.93
-128,48,1933,4,8.4
-128,48,1933,5,9.13
-128,48,1933,6,11.97
-128,50,1933,3,7.62
-128,50,1933,4,8.09
-128,50,1933,5,9.09
-128,50,1933,6,11.67
-128,52,1933,3,7.4
-128,52,1933,4,7.8
-128,52,1933,5,9.01
-128,52,1933,6,11.38
-126,48,1933,3,8.21
-126,48,1933,4,8.84
-126,48,1933,5,9.79
-126,48,1933,6,12.69
-126,50,1933,3,7.93
-126,50,1933,4,8.61
-126,50,1933,5,9.78
-126,50,1933,6,12.47
-136,48,1934,3,8.43
-136,48,1934,4,9.33
-136,48,1934,5,9.31
-136,48,1934,6,11.23
-136,50,1934,3,7.7
-136,50,1934,4,8.51
-136,50,1934,5,8.77
-136,50,1934,6,10.64
-136,52,1934,3,7.22
-136,52,1934,4,7.97
-136,52,1934,5,8.48
-136,52,1934,6,10.3
-136,54,1934,3,6.87
-136,54,1934,4,7.57
-136,54,1934,5,8.29
-136,54,1934,6,10.12
-136,56,1934,3,6.51
-136,56,1934,4,7.2
-136,56,1934,5,8.1
-136,56,1934,6,9.98
-136,58,1934,3,6.33
-136,58,1934,4,7.08
-136,58,1934,5,8.03
-136,58,1934,6,10.02
-134,48,1934,3,8.85
-134,48,1934,4,9.75
-134,48,1934,5,9.89
-134,48,1934,6,11.67
-134,50,1934,3,8.2
-134,50,1934,4,9.06
-134,50,1934,5,9.41
-134,50,1934,6,11.18
-134,52,1934,3,7.81
-134,52,1934,4,8.64
-134,52,1934,5,9.16
-134,52,1934,6,10.91
-134,54,1934,3,7.39
-134,54,1934,4,8.2
-134,54,1934,5,8.85
-134,54,1934,6,10.62
-134,56,1934,3,6.91
-134,56,1934,4,7.76
-134,56,1934,5,8.49
-134,56,1934,6,10.31
-134,58,1934,3,6.58
-134,58,1934,4,7.46
-134,58,1934,5,8.21
-134,58,1934,6,10.13
-132,48,1934,3,9.21
-132,48,1934,4,10.1
-132,48,1934,5,10.48
-132,48,1934,6,12.08
-132,50,1934,3,8.63
-132,50,1934,4,9.52
-132,50,1934,5,10.04
-132,50,1934,6,11.68
-132,52,1934,3,8.2
-132,52,1934,4,9.12
-132,52,1934,5,9.76
-132,52,1934,6,11.46
-132,54,1934,3,7.73
-132,54,1934,4,8.69
-132,54,1934,5,9.39
-132,54,1934,6,11.18
-132,56,1934,3,7.24
-132,56,1934,4,8.21
-132,56,1934,5,8.89
-132,56,1934,6,10.75
-130,48,1934,3,9.54
-130,48,1934,4,10.43
-130,48,1934,5,11.1
-130,48,1934,6,12.5
-130,50,1934,3,9.03
-130,50,1934,4,9.96
-130,50,1934,5,10.72
-130,50,1934,6,12.16
-130,52,1934,3,8.58
-130,52,1934,4,9.58
-130,52,1934,5,10.38
-130,52,1934,6,11.98
-130,54,1934,3,8.09
-130,54,1934,4,9.15
-130,54,1934,5,9.91
-130,54,1934,6,11.71
-128,48,1934,3,9.91
-128,48,1934,4,10.84
-128,48,1934,5,11.84
-128,48,1934,6,13.01
-128,50,1934,3,9.43
-128,50,1934,4,10.44
-128,50,1934,5,11.45
-128,50,1934,6,12.68
-128,52,1934,3,9
-128,52,1934,4,10.06
-128,52,1934,5,10.98
-128,52,1934,6,12.43
-126,48,1934,3,10.19
-126,48,1934,4,11.23
-126,48,1934,5,12.54
-126,48,1934,6,13.51
-126,50,1934,3,9.8
-126,50,1934,4,10.96
-126,50,1934,5,12.28
-126,50,1934,6,13.32
-136,48,1935,3,6.72
-136,48,1935,4,7.5
-136,48,1935,5,8.56
-136,48,1935,6,10.54
-136,50,1935,3,6.33
-136,50,1935,4,7.02
-136,50,1935,5,8.2
-136,50,1935,6,10.16
-136,52,1935,3,6.27
-136,52,1935,4,6.79
-136,52,1935,5,8.08
-136,52,1935,6,10.06
-136,54,1935,3,6.3
-136,54,1935,4,6.62
-136,54,1935,5,8.03
-136,54,1935,6,10.01
-136,56,1935,3,6.36
-136,56,1935,4,6.5
-136,56,1935,5,8.06
-136,56,1935,6,10.06
-136,58,1935,3,6.36
-136,58,1935,4,6.41
-136,58,1935,5,8.09
-136,58,1935,6,10.1
-134,48,1935,3,7.02
-134,48,1935,4,7.78
-134,48,1935,5,8.85
-134,48,1935,6,10.98
-134,50,1935,3,6.67
-134,50,1935,4,7.37
-134,50,1935,5,8.58
-134,50,1935,6,10.65
-134,52,1935,3,6.64
-134,52,1935,4,7.2
-134,52,1935,5,8.53
-134,52,1935,6,10.54
-134,54,1935,3,6.61
-134,54,1935,4,7
-134,54,1935,5,8.44
-134,54,1935,6,10.39
-134,56,1935,3,6.5
-134,56,1935,4,6.75
-134,56,1935,5,8.3
-134,56,1935,6,10.21
-134,58,1935,3,6.43
-134,58,1935,4,6.56
-134,58,1935,5,8.21
-134,58,1935,6,10.09
-132,48,1935,3,7.33
-132,48,1935,4,8.1
-132,48,1935,5,9.2
-132,48,1935,6,11.44
-132,50,1935,3,7.04
-132,50,1935,4,7.76
-132,50,1935,5,9.01
-132,50,1935,6,11.18
-132,52,1935,3,6.93
-132,52,1935,4,7.57
-132,52,1935,5,8.98
-132,52,1935,6,11.07
-132,54,1935,3,6.77
-132,54,1935,4,7.28
-132,54,1935,5,8.83
-132,54,1935,6,10.84
-132,56,1935,3,6.66
-132,56,1935,4,7.02
-132,56,1935,5,8.63
-132,56,1935,6,10.55
-130,48,1935,3,7.67
-130,48,1935,4,8.47
-130,48,1935,5,9.65
-130,48,1935,6,11.93
-130,50,1935,3,7.41
-130,50,1935,4,8.18
-130,50,1935,5,9.5
-130,50,1935,6,11.7
-130,52,1935,3,7.2
-130,52,1935,4,7.92
-130,52,1935,5,9.43
-130,52,1935,6,11.55
-130,54,1935,3,6.97
-130,54,1935,4,7.59
-130,54,1935,5,9.21
-130,54,1935,6,11.28
-128,48,1935,3,8.02
-128,48,1935,4,8.92
-128,48,1935,5,10.19
-128,48,1935,6,12.48
-128,50,1935,3,7.76
-128,50,1935,4,8.63
-128,50,1935,5,10.04
-128,50,1935,6,12.21
-128,52,1935,3,7.53
-128,52,1935,4,8.32
-128,52,1935,5,9.86
-128,52,1935,6,11.96
-126,48,1935,3,8.31
-126,48,1935,4,9.36
-126,48,1935,5,10.77
-126,48,1935,6,13.01
-126,50,1935,3,8.02
-126,50,1935,4,9.06
-126,50,1935,5,10.62
-126,50,1935,6,12.77
-136,48,1936,3,7.85
-136,48,1936,4,8.06
-136,48,1936,5,9.65
-136,48,1936,6,12.04
-136,50,1936,3,7.27
-136,50,1936,4,7.52
-136,50,1936,5,9.17
-136,50,1936,6,11.74
-136,52,1936,3,6.85
-136,52,1936,4,7.19
-136,52,1936,5,8.83
-136,52,1936,6,11.45
-136,54,1936,3,6.48
-136,54,1936,4,6.94
-136,54,1936,5,8.5
-136,54,1936,6,11.05
-136,56,1936,3,6.19
-136,56,1936,4,6.78
-136,56,1936,5,8.29
-136,56,1936,6,10.71
-136,58,1936,3,5.96
-136,58,1936,4,6.67
-136,58,1936,5,8.16
-136,58,1936,6,10.42
-134,48,1936,3,7.88
-134,48,1936,4,8.25
-134,48,1936,5,9.95
-134,48,1936,6,12.41
-134,50,1936,3,7.33
-134,50,1936,4,7.75
-134,50,1936,5,9.53
-134,50,1936,6,12.09
-134,52,1936,3,6.97
-134,52,1936,4,7.49
-134,52,1936,5,9.26
-134,52,1936,6,11.76
-134,54,1936,3,6.58
-134,54,1936,4,7.21
-134,54,1936,5,8.93
-134,54,1936,6,11.25
-134,56,1936,3,6.19
-134,56,1936,4,6.92
-134,56,1936,5,8.57
-134,56,1936,6,10.71
-134,58,1936,3,5.92
-134,58,1936,4,6.72
-134,58,1936,5,8.31
-134,58,1936,6,10.27
-132,48,1936,3,8.01
-132,48,1936,4,8.55
-132,48,1936,5,10.37
-132,48,1936,6,12.93
-132,50,1936,3,7.5
-132,50,1936,4,8.11
-132,50,1936,5,10.03
-132,50,1936,6,12.6
-132,52,1936,3,7.1
-132,52,1936,4,7.82
-132,52,1936,5,9.78
-132,52,1936,6,12.22
-132,54,1936,3,6.6
-132,54,1936,4,7.44
-132,54,1936,5,9.37
-132,54,1936,6,11.61
-132,56,1936,3,6.27
-132,56,1936,4,7.15
-132,56,1936,5,8.97
-132,56,1936,6,10.98
-130,48,1936,3,8.21
-130,48,1936,4,8.94
-130,48,1936,5,10.9
-130,48,1936,6,13.55
-130,50,1936,3,7.74
-130,50,1936,4,8.54
-130,50,1936,5,10.61
-130,50,1936,6,13.18
-130,52,1936,3,7.25
-130,52,1936,4,8.17
-130,52,1936,5,10.3
-130,52,1936,6,12.7
-130,54,1936,3,6.76
-130,54,1936,4,7.75
-130,54,1936,5,9.85
-130,54,1936,6,12.04
-128,48,1936,3,8.45
-128,48,1936,4,9.4
-128,48,1936,5,11.53
-128,48,1936,6,14.23
-128,50,1936,3,8.01
-128,50,1936,4,9.04
-128,50,1936,5,11.26
-128,50,1936,6,13.8
-128,52,1936,3,7.55
-128,52,1936,4,8.61
-128,52,1936,5,10.84
-128,52,1936,6,13.19
-126,48,1936,3,8.62
-126,48,1936,4,9.82
-126,48,1936,5,12.12
-126,48,1936,6,14.83
-126,50,1936,3,8.21
-126,50,1936,4,9.51
-126,50,1936,5,11.92
-126,50,1936,6,14.46
-136,48,1937,3,7.49
-136,48,1937,4,7.49
-136,48,1937,5,8.52
-136,48,1937,6,10.84
-136,50,1937,3,6.89
-136,50,1937,4,6.98
-136,50,1937,5,8.19
-136,50,1937,6,10.63
-136,52,1937,3,6.52
-136,52,1937,4,6.73
-136,52,1937,5,8.13
-136,52,1937,6,10.63
-136,54,1937,3,6.23
-136,54,1937,4,6.57
-136,54,1937,5,8.16
-136,54,1937,6,10.68
-136,56,1937,3,5.89
-136,56,1937,4,6.35
-136,56,1937,5,8.16
-136,56,1937,6,10.69
-136,58,1937,3,5.65
-136,58,1937,4,6.21
-136,58,1937,5,8.21
-136,58,1937,6,10.73
-134,48,1937,3,7.59
-134,48,1937,4,7.65
-134,48,1937,5,8.75
-134,48,1937,6,11.25
-134,50,1937,3,7.07
-134,50,1937,4,7.26
-134,50,1937,5,8.51
-134,50,1937,6,11.07
-134,52,1937,3,6.67
-134,52,1937,4,7
-134,52,1937,5,8.42
-134,52,1937,6,10.97
-134,54,1937,3,6.3
-134,54,1937,4,6.78
-134,54,1937,5,8.38
-134,54,1937,6,10.86
-134,56,1937,3,5.89
-134,56,1937,4,6.5
-134,56,1937,5,8.28
-134,56,1937,6,10.7
-134,58,1937,3,5.62
-134,58,1937,4,6.29
-134,58,1937,5,8.23
-134,58,1937,6,10.61
-132,48,1937,3,7.72
-132,48,1937,4,7.88
-132,48,1937,5,9.06
-132,48,1937,6,11.76
-132,50,1937,3,7.28
-132,50,1937,4,7.58
-132,50,1937,5,8.9
-132,50,1937,6,11.6
-132,52,1937,3,6.82
-132,52,1937,4,7.3
-132,52,1937,5,8.8
-132,52,1937,6,11.45
-132,54,1937,3,6.35
-132,54,1937,4,6.99
-132,54,1937,5,8.68
-132,54,1937,6,11.24
-132,56,1937,3,5.93
-132,56,1937,4,6.65
-132,56,1937,5,8.45
-132,56,1937,6,10.9
-130,48,1937,3,7.91
-130,48,1937,4,8.18
-130,48,1937,5,9.49
-130,48,1937,6,12.35
-130,50,1937,3,7.51
-130,50,1937,4,7.94
-130,50,1937,5,9.36
-130,50,1937,6,12.17
-130,52,1937,3,7.02
-130,52,1937,4,7.63
-130,52,1937,5,9.22
-130,52,1937,6,11.96
-130,54,1937,3,6.52
-130,54,1937,4,7.26
-130,54,1937,5,9.01
-130,54,1937,6,11.67
-128,48,1937,3,8.16
-128,48,1937,4,8.59
-128,48,1937,5,10.07
-128,48,1937,6,13.05
-128,50,1937,3,7.76
-128,50,1937,4,8.34
-128,50,1937,5,9.89
-128,50,1937,6,12.76
-128,52,1937,3,7.32
-128,52,1937,4,8.01
-128,52,1937,5,9.65
-128,52,1937,6,12.45
-126,48,1937,3,8.39
-126,48,1937,4,9.04
-126,48,1937,5,10.69
-126,48,1937,6,13.74
-126,50,1937,3,8
-126,50,1937,4,8.81
-126,50,1937,5,10.54
-126,50,1937,6,13.5
-136,48,1938,3,6.74
-136,48,1938,4,7.33
-136,48,1938,5,8.68
-136,48,1938,6,11.26
-136,50,1938,3,5.82
-136,50,1938,4,6.59
-136,50,1938,5,8.41
-136,50,1938,6,10.65
-136,52,1938,3,5.1
-136,52,1938,4,6.07
-136,52,1938,5,8.58
-136,52,1938,6,10.41
-136,54,1938,3,4.42
-136,54,1938,4,5.59
-136,54,1938,5,8.93
-136,54,1938,6,10.34
-136,56,1938,3,3.75
-136,56,1938,4,5.1
-136,56,1938,5,9.23
-136,56,1938,6,10.3
-136,58,1938,3,3.32
-136,58,1938,4,4.8
-136,58,1938,5,9.52
-136,58,1938,6,10.37
-134,48,1938,3,7.09
-134,48,1938,4,7.68
-134,48,1938,5,9.15
-134,48,1938,6,11.64
-134,50,1938,3,6.2
-134,50,1938,4,6.94
-134,50,1938,5,8.99
-134,50,1938,6,11.13
-134,52,1938,3,5.45
-134,52,1938,4,6.37
-134,52,1938,5,9.19
-134,52,1938,6,10.87
-134,54,1938,3,4.72
-134,54,1938,4,5.81
-134,54,1938,5,9.49
-134,54,1938,6,10.72
-134,56,1938,3,3.98
-134,56,1938,4,5.25
-134,56,1938,5,9.68
-134,56,1938,6,10.55
-134,58,1938,3,3.48
-134,58,1938,4,4.87
-134,58,1938,5,9.83
-134,58,1938,6,10.48
-132,48,1938,3,7.51
-132,48,1938,4,8.12
-132,48,1938,5,9.65
-132,48,1938,6,11.99
-132,50,1938,3,6.66
-132,50,1938,4,7.39
-132,50,1938,5,9.59
-132,50,1938,6,11.59
-132,52,1938,3,5.87
-132,52,1938,4,6.77
-132,52,1938,5,9.8
-132,52,1938,6,11.38
-132,54,1938,3,5.04
-132,54,1938,4,6.11
-132,54,1938,5,10
-132,54,1938,6,11.19
-132,56,1938,3,4.29
-132,56,1938,4,5.49
-132,56,1938,5,10.04
-132,56,1938,6,10.89
-130,48,1938,3,7.97
-130,48,1938,4,8.65
-130,48,1938,5,10.19
-130,48,1938,6,12.34
-130,50,1938,3,7.18
-130,50,1938,4,7.94
-130,50,1938,5,10.19
-130,50,1938,6,12.02
-130,52,1938,3,6.38
-130,52,1938,4,7.28
-130,52,1938,5,10.34
-130,52,1938,6,11.85
-130,54,1938,3,5.54
-130,54,1938,4,6.57
-130,54,1938,5,10.43
-130,54,1938,6,11.65
-128,48,1938,3,8.48
-128,48,1938,4,9.28
-128,48,1938,5,10.79
-128,48,1938,6,12.72
-128,50,1938,3,7.74
-128,50,1938,4,8.6
-128,50,1938,5,10.78
-128,50,1938,6,12.43
-128,52,1938,3,7.02
-128,52,1938,4,7.92
-128,52,1938,5,10.8
-128,52,1938,6,12.23
-126,48,1938,3,8.9
-126,48,1938,4,9.87
-126,48,1938,5,11.39
-126,48,1938,6,13.11
-126,50,1938,3,8.33
-126,50,1938,4,9.37
-126,50,1938,5,11.44
-126,50,1938,6,12.95
-136,48,1939,3,7.29
-136,48,1939,4,7.33
-136,48,1939,5,8.47
-136,48,1939,6,9.89
-136,50,1939,3,6.58
-136,50,1939,4,6.73
-136,50,1939,5,7.87
-136,50,1939,6,9.32
-136,52,1939,3,6.15
-136,52,1939,4,6.49
-136,52,1939,5,7.53
-136,52,1939,6,9.09
-136,54,1939,3,5.82
-136,54,1939,4,6.36
-136,54,1939,5,7.27
-136,54,1939,6,9
-136,56,1939,3,5.45
-136,56,1939,4,6.19
-136,56,1939,5,7.02
-136,56,1939,6,8.94
-136,58,1939,3,5.22
-136,58,1939,4,6.09
-136,58,1939,5,6.91
-136,58,1939,6,9.02
-134,48,1939,3,7.47
-134,48,1939,4,7.71
-134,48,1939,5,8.95
-134,48,1939,6,10.41
-134,50,1939,3,6.84
-134,50,1939,4,7.16
-134,50,1939,5,8.38
-134,50,1939,6,9.91
-134,52,1939,3,6.41
-134,52,1939,4,6.87
-134,52,1939,5,8
-134,52,1939,6,9.64
-134,54,1939,3,6.03
-134,54,1939,4,6.66
-134,54,1939,5,7.66
-134,54,1939,6,9.43
-134,56,1939,3,5.61
-134,56,1939,4,6.4
-134,56,1939,5,7.29
-134,56,1939,6,9.22
-134,58,1939,3,5.32
-134,58,1939,4,6.21
-134,58,1939,5,7.04
-134,58,1939,6,9.13
-132,48,1939,3,7.69
-132,48,1939,4,8.13
-132,48,1939,5,9.51
-132,48,1939,6,11.01
-132,50,1939,3,7.12
-132,50,1939,4,7.63
-132,50,1939,5,8.99
-132,50,1939,6,10.58
-132,52,1939,3,6.65
-132,52,1939,4,7.29
-132,52,1939,5,8.58
-132,52,1939,6,10.31
-132,54,1939,3,6.16
-132,54,1939,4,6.92
-132,54,1939,5,8.11
-132,54,1939,6,10.01
-132,56,1939,3,5.77
-132,56,1939,4,6.61
-132,56,1939,5,7.65
-132,56,1939,6,9.67
-130,48,1939,3,7.92
-130,48,1939,4,8.59
-130,48,1939,5,10.16
-130,48,1939,6,11.67
-130,50,1939,3,7.43
-130,50,1939,4,8.15
-130,50,1939,5,9.66
-130,50,1939,6,11.26
-130,52,1939,3,6.91
-130,52,1939,4,7.71
-130,52,1939,5,9.19
-130,52,1939,6,10.96
-130,54,1939,3,6.4
-130,54,1939,4,7.25
-130,54,1939,5,8.63
-130,54,1939,6,10.62
-128,48,1939,3,8.19
-128,48,1939,4,9.12
-128,48,1939,5,10.9
-128,48,1939,6,12.38
-128,50,1939,3,7.73
-128,50,1939,4,8.69
-128,50,1939,5,10.41
-128,50,1939,6,11.96
-128,52,1939,3,7.25
-128,52,1939,4,8.19
-128,52,1939,5,9.83
-128,52,1939,6,11.57
-126,48,1939,3,8.4
-126,48,1939,4,9.61
-126,48,1939,5,11.61
-126,48,1939,6,13.04
-126,50,1939,3,8.02
-126,50,1939,4,9.3
-126,50,1939,5,11.28
-126,50,1939,6,12.8
-136,48,1940,3,7.8
-136,48,1940,4,8.33
-136,48,1940,5,9.56
-136,48,1940,6,12.04
-136,50,1940,3,7.46
-136,50,1940,4,7.98
-136,50,1940,5,9.28
-136,50,1940,6,11.67
-136,52,1940,3,7.44
-136,52,1940,4,7.93
-136,52,1940,5,9.24
-136,52,1940,6,11.54
-136,54,1940,3,7.44
-136,54,1940,4,7.9
-136,54,1940,5,9.16
-136,54,1940,6,11.41
-136,56,1940,3,7.38
-136,56,1940,4,7.83
-136,56,1940,5,9.07
-136,56,1940,6,11.32
-136,58,1940,3,7.3
-136,58,1940,4,7.77
-136,58,1940,5,9.03
-136,58,1940,6,11.33
-134,48,1940,3,8.34
-134,48,1940,4,8.8
-134,48,1940,5,9.94
-134,48,1940,6,12.43
-134,50,1940,3,7.94
-134,50,1940,4,8.4
-134,50,1940,5,9.61
-134,50,1940,6,12.04
-134,52,1940,3,7.93
-134,52,1940,4,8.4
-134,52,1940,5,9.61
-134,52,1940,6,11.94
-134,54,1940,3,7.87
-134,54,1940,4,8.32
-134,54,1940,5,9.51
-134,54,1940,6,11.76
-134,56,1940,3,7.67
-134,56,1940,4,8.12
-134,56,1940,5,9.3
-134,56,1940,6,11.52
-134,58,1940,3,7.49
-134,58,1940,4,7.95
-134,58,1940,5,9.14
-134,58,1940,6,11.38
-132,48,1940,3,8.87
-132,48,1940,4,9.28
-132,48,1940,5,10.37
-132,48,1940,6,12.84
-132,50,1940,3,8.49
-132,50,1940,4,8.92
-132,50,1940,5,10.08
-132,50,1940,6,12.5
-132,52,1940,3,8.33
-132,52,1940,4,8.81
-132,52,1940,5,10.01
-132,52,1940,6,12.38
-132,54,1940,3,8.12
-132,54,1940,4,8.62
-132,54,1940,5,9.85
-132,54,1940,6,12.18
-132,56,1940,3,7.88
-132,56,1940,4,8.36
-132,56,1940,5,9.56
-132,56,1940,6,11.86
-130,48,1940,3,9.38
-130,48,1940,4,9.78
-130,48,1940,5,10.88
-130,48,1940,6,13.26
-130,50,1940,3,9
-130,50,1940,4,9.45
-130,50,1940,5,10.6
-130,50,1940,6,12.95
-130,52,1940,3,8.67
-130,52,1940,4,9.18
-130,52,1940,5,10.41
-130,52,1940,6,12.79
-130,54,1940,3,8.36
-130,54,1940,4,8.89
-130,54,1940,5,10.16
-130,54,1940,6,12.58
-128,48,1940,3,9.85
-128,48,1940,4,10.31
-128,48,1940,5,11.49
-128,48,1940,6,13.73
-128,50,1940,3,9.46
-128,50,1940,4,9.98
-128,50,1940,5,11.18
-128,50,1940,6,13.41
-128,52,1940,3,9.04
-128,52,1940,4,9.57
-128,52,1940,5,10.81
-128,52,1940,6,13.13
-126,48,1940,3,10.2
-126,48,1940,4,10.79
-126,48,1940,5,12.1
-126,48,1940,6,14.19
-126,50,1940,3,9.88
-126,50,1940,4,10.53
-126,50,1940,5,11.88
-126,50,1940,6,14
-136,48,1941,3,8.24
-136,48,1941,4,9.01
-136,48,1941,5,9.48
-136,48,1941,6,11.29
-136,50,1941,3,7.86
-136,50,1941,4,8.71
-136,50,1941,5,9.36
-136,50,1941,6,11.28
-136,52,1941,3,7.72
-136,52,1941,4,8.58
-136,52,1941,5,9.42
-136,52,1941,6,11.41
-136,54,1941,3,7.56
-136,54,1941,4,8.37
-136,54,1941,5,9.4
-136,54,1941,6,11.43
-136,56,1941,3,7.32
-136,56,1941,4,8.1
-136,56,1941,5,9.32
-136,56,1941,6,11.39
-136,58,1941,3,7.13
-136,58,1941,4,7.88
-136,58,1941,5,9.24
-136,58,1941,6,11.33
-134,48,1941,3,8.78
-134,48,1941,4,9.44
-134,48,1941,5,10
-134,48,1941,6,11.9
-134,50,1941,3,8.32
-134,50,1941,4,9.07
-134,50,1941,5,9.8
-134,50,1941,6,11.78
-134,52,1941,3,8.17
-134,52,1941,4,8.96
-134,52,1941,5,9.85
-134,52,1941,6,11.86
-134,54,1941,3,7.93
-134,54,1941,4,8.7
-134,54,1941,5,9.75
-134,54,1941,6,11.74
-134,56,1941,3,7.55
-134,56,1941,4,8.31
-134,56,1941,5,9.51
-134,56,1941,6,11.49
-134,58,1941,3,7.27
-134,58,1941,4,7.99
-134,58,1941,5,9.29
-134,58,1941,6,11.26
-132,48,1941,3,9.36
-132,48,1941,4,9.92
-132,48,1941,5,10.64
-132,48,1941,6,12.6
-132,50,1941,3,8.89
-132,50,1941,4,9.56
-132,50,1941,5,10.42
-132,50,1941,6,12.43
-132,52,1941,3,8.57
-132,52,1941,4,9.32
-132,52,1941,5,10.35
-132,52,1941,6,12.38
-132,54,1941,3,8.18
-132,54,1941,4,8.96
-132,54,1941,5,10.13
-132,54,1941,6,12.14
-132,56,1941,3,7.78
-132,56,1941,4,8.53
-132,56,1941,5,9.76
-132,56,1941,6,11.73
-130,48,1941,3,9.94
